Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,ChurnIndicator,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,CustomerID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,MonthlyCharges,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,CallDuration,DataUsage,Location,ServicePlan,Complaints,Tenure,SessionCount,CongestionRisk,Cost,Profit,ChurnLabel
31,0,21.98,0,Unknown,Unknown,50,Los Angeles,6315,Two Year,United States,8917-SZTTJ,Stayed,1,0,Male,0,Fiber Optic,"34.11572, -118.192754",34.11572,-118.192754,1,19.65,0,1,7,Unknown,0,0,0,1,Credit Card,1,64672,0,Q3,1,5,0,California,0,0,0,60,1161.75,0,1318.8,0.0,2480.55,0,0,90042,1519,11.250515,Bhaktapur,Two Year,6,43,3,High,47.255772476196285,-27.605772476196286,0.0
72,6,36.36,1,Dissatisfaction,Poor expertise of online support,82,Jolon,4078,Month-to-Month,United States,8922-LIEGH,Churned,0,0,Female,1,Fiber Optic,"35.930782, -121.189757",35.930782,-121.189757,0,89.7,1,0,0,Unknown,1,0,1,0,Bank Withdrawal,1,254,0,Q3,0,3,1,California,1,0,0,25,2187.55,0,909.0,23.33,3073.22,0,1,93928,3528,46.275517,Bhaktapur,Month-to-Month,6,43,3,High,139.97327476501465,-50.27327476501465,1.0
21,51,4.94,0,Unknown,Unknown,23,San Jose,3847,Two Year,United States,8929-KSWIH,Stayed,0,1,Male,1,Fiber Optic,"37.284265, -121.827673",37.284265,-121.827673,0,99.3,0,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,57748,1,Q3,0,4,0,California,1,1,1,25,2513.5,0,123.5,0.0,2637.0,1,1,95111,1029,51.075516,Bhaktapur,Two Year,6,43,3,High,97.19327362060547,2.10672637939453,0.0
40,11,26.85,1,Dissatisfaction,Poor expertise of phone support,66,Burbank,2484,Month-to-Month,United States,8937-RDTHP,Churned,1,0,Male,1,Fiber Optic,"34.213049, -118.317651",34.213049,-118.317651,0,84.6,0,1,0,Unknown,0,1,1,0,Credit Card,1,25882,0,Q3,0,2,0,California,1,1,0,1,84.6,0,26.85,0.0,111.45,0,1,91504,1960,43.725513,Bhaktapur,Month-to-Month,6,43,3,High,104.78827018737793,-20.188270187377938,1.0
42,25,35.97,1,Competitor,Competitor had better devices,91,Corona,4804,Month-to-Month,United States,8938-UMKPI,Churned,0,1,Female,1,Fiber Optic,"33.819385, -117.600213",33.819385,-117.600213,0,106.4,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,60294,0,Q3,0,1,0,California,1,1,1,47,5127.95,0,1690.59,0.0,6818.54,0,0,92882,2058,54.625515,Bhaktapur,Month-to-Month,6,43,3,High,123.09827247619629,-16.69827247619628,1.0
26,0,39.84,0,Unknown,Unknown,67,Keyes,2483,Month-to-Month,United States,8944-AILEF,Stayed,0,0,Male,0,Fiber Optic,"37.555631, -120.911653",37.555631,-120.911653,1,19.45,0,0,1,Offer D,0,0,1,1,Credit Card,1,2130,0,Q3,1,5,0,California,0,0,0,15,340.85,0,597.6,0.0,938.45,1,0,95328,1274,11.150515,Bhaktapur,Month-to-Month,6,43,3,High,42.2057719039917,-22.755771903991704,0.0
42,76,43.37,0,Unknown,Unknown,52,Hoopa,5288,One Year,United States,8947-YRTDV,Stayed,1,1,Male,1,Fiber Optic,"41.163637, -123.704841",41.163637,-123.704841,1,94.8,0,3,1,Unknown,1,1,0,1,Credit Card,1,3041,0,Q3,1,4,0,California,1,1,0,32,3131.55,40,1387.84,0.0,4559.39,0,0,95546,2058,48.825516,Bhaktapur,One Year,6,43,3,High,114.39827362060547,-19.598273620605468,0.0
61,13,13.63,0,Unknown,Unknown,75,Carson,3256,Month-to-Month,United States,8950-MTZNV,Joined,0,0,Male,1,DSL,"33.859171, -118.252272",33.859171,-118.252272,0,44.95,0,0,0,Offer E,0,0,1,0,Mailed Check,1,25566,0,Q3,0,5,0,California,0,0,0,1,44.95,0,13.63,0.0,58.58,0,1,90746,2989,23.900515,Bhaktapur,Month-to-Month,6,43,3,High,95.6307719039917,-50.6807719039917,0.0
45,14,9.85,0,Unknown,Unknown,65,South Gate,2719,One Year,United States,8952-WCVCD,Stayed,0,1,Female,1,Fiber Optic,"33.944624, -118.192615",33.944624,-118.192615,1,104.45,0,0,2,Offer B,1,1,1,1,Bank Withdrawal,1,96267,0,Q3,1,3,0,California,1,1,1,41,4162.05,0,403.85,0.0,4565.9,0,1,90280,2205,53.650517,Bhaktapur,One Year,6,43,3,High,124.57577476501464,-20.12577476501464,0.0
35,22,42.18,0,Unknown,Unknown,70,Lake Arrowhead,6245,One Year,United States,8961-QDZZJ,Stayed,1,0,Female,1,Fiber Optic,"34.2565, -117.19335",34.2565,-117.19335,1,95.0,0,2,3,Offer B,1,0,1,1,Bank Withdrawal,1,9793,0,Q3,1,5,0,California,1,1,1,57,5535.8,0,2404.26,0.0,7940.06,0,1,92352,1715,48.925514,Bhaktapur,One Year,6,43,3,High,107.68827133178712,-12.68827133178712,0.0
20,69,33.28,0,Unknown,Unknown,36,Santa Barbara,4648,Month-to-Month,United States,8963-JLGJT,Joined,1,1,Male,1,Cable,"34.037342, -119.80079",34.037342,-119.80079,0,55.9,0,1,0,Offer E,0,1,0,0,Credit Card,1,25771,0,Q3,0,4,0,California,0,1,0,3,157.55,0,99.84,0.0,257.39,1,1,93105,980,29.375515,Bhaktapur,Month-to-Month,6,43,3,High,63.66327247619629,-7.763272476196292,0.0
48,0,34.79,0,Unknown,Unknown,45,Long Beach,3040,Two Year,United States,8966-KZXXA,Stayed,1,0,Male,0,Fiber Optic,"33.830099, -118.182239",33.830099,-118.182239,1,25.1,1,1,9,Unknown,0,0,0,1,Credit Card,1,31556,0,Q3,1,3,0,California,0,0,0,36,930.95,0,1252.44,0.0,2183.39,0,0,90807,2352,13.975514,Bhaktapur,Two Year,6,43,3,High,68.0032716178894,-42.903271617889395,0.0
25,48,39.22,0,Unknown,Unknown,48,Hornitos,3185,Month-to-Month,United States,8967-SZQAS,Stayed,0,0,Female,1,DSL,"37.479926, -120.230424",37.479926,-120.230424,0,50.45,0,0,0,Offer D,1,0,0,0,Bank Withdrawal,1,128,0,Q3,0,5,0,California,0,0,0,14,765.45,140,549.08,0.0,1454.53,1,0,95325,1225,26.650515,Bhaktapur,Month-to-Month,6,43,3,High,64.4757719039917,-14.025771903991696,0.0
32,0,1.42,0,Unknown,Unknown,32,Red Bluff,4695,One Year,United States,8969-PRHFK,Stayed,0,0,Male,0,Fiber Optic,"40.186772, -122.388361",40.186772,-122.388361,0,19.65,0,0,0,Offer D,0,0,0,0,Credit Card,1,26438,0,Q3,0,3,0,California,0,0,0,18,411.25,0,25.56,0.0,436.81,0,0,96080,1568,11.250515,Bhaktapur,One Year,6,43,3,High,48.23577247619629,-28.58577247619629,0.0
40,0,27.59,0,Unknown,Unknown,31,Yermo,3167,Month-to-Month,United States,8974-OVACP,Joined,0,0,Female,0,Fiber Optic,"35.013299, -116.834092",35.013299,-116.834092,0,20.15,0,0,0,Unknown,0,0,0,0,Mailed Check,1,1195,0,Q3,0,4,0,California,0,0,0,1,20.15,0,27.59,0.0,47.74,0,0,92398,1960,11.500515,Bhaktapur,Month-to-Month,6,43,3,High,56.45077247619629,-36.30077247619629,0.0
38,56,42.71,1,Dissatisfaction,Lack of self-service on Website,91,Lomita,5758,Month-to-Month,United States,8976-OQHGT,Churned,1,0,Female,1,DSL,"33.794209, -118.317354",33.794209,-118.317354,1,56.5,0,3,5,Unknown,1,0,0,1,Credit Card,1,21065,1,Q3,1,2,0,California,0,0,0,4,235.1,0,170.84,0.0,405.94,0,1,90717,1862,29.675514,Bhaktapur,Month-to-Month,6,43,3,High,81.75327133178712,-25.25327133178712,1.0
29,30,40.18,0,Unknown,Unknown,72,San Diego,5682,Two Year,United States,8984-EYLLL,Stayed,0,0,Male,1,Fiber Optic,"32.741852, -117.243453",32.741852,-117.243453,1,105.25,1,0,5,Unknown,1,0,1,1,Bank Withdrawal,1,27959,1,Q3,1,4,0,California,1,1,1,64,6823.4,0,2571.52,23.67,9371.25,1,1,92107,1421,54.050514,Bhaktapur,Two Year,6,43,3,High,109.49577133178711,-4.245771331787111,0.0
58,21,17.9,0,Unknown,Unknown,73,Lytle Creek,4296,Two Year,United States,8984-HPEMB,Stayed,0,1,Female,1,Fiber Optic,"34.238162, -117.534306",34.238162,-117.534306,0,118.65,1,0,0,Offer A,1,1,1,0,Bank Withdrawal,1,1090,1,Q3,0,3,0,California,1,1,1,71,8477.6,0,1270.9,0.0,9748.5,0,1,92358,2842,60.750515,Bhaktapur,Two Year,6,43,3,High,147.9657724761963,-29.315772476196287,0.0
54,30,36.05,0,Unknown,Unknown,23,Occidental,2900,One Year,United States,8985-OOPOS,Joined,0,1,Female,1,DSL,"38.415003, -122.998726",38.415003,-122.998726,0,74.1,0,0,0,Unknown,0,0,0,0,Credit Card,1,1880,1,Q3,0,5,0,California,1,1,1,1,74.1,0,36.05,0.0,110.15,0,1,95465,2646,38.475513,Bhaktapur,One Year,6,43,3,High,110.63327018737793,-36.53327018737794,0.0
25,52,39.85,0,Unknown,Unknown,63,Desert Hot Springs,2926,Month-to-Month,United States,8992-OBVDG,Stayed,0,1,Male,1,DSL,"33.948558, -116.516976",33.948558,-116.516976,0,61.65,0,0,0,Offer D,0,0,0,0,Credit Card,1,22796,0,Q3,0,4,0,California,1,1,0,21,1393.6,0,836.85,0.0,2230.45,1,1,92240,1225,32.250515,Bhaktapur,Month-to-Month,6,43,3,High,72.87577247619629,-11.22577247619629,0.0
63,10,27.04,0,Unknown,Unknown,22,Long Beach,5156,Month-to-Month,United States,8992-VONJD,Stayed,1,0,Female,1,DSL,"33.778436, -118.118648",33.778436,-118.118648,0,56.0,0,1,0,Unknown,1,1,1,0,Bank Withdrawal,1,425,0,Q3,0,3,0,California,0,0,0,13,764.55,0,351.52,0.0,1116.07,0,1,90822,3087,29.425514,Bhaktapur,Month-to-Month,6,43,3,High,105.87827133178712,-49.87827133178712,0.0
62,27,0.0,1,Competitor,Competitor had better devices,76,Old Station,2088,Month-to-Month,United States,8993-PHFWD,Churned,0,0,Female,1,DSL,"40.656287, -121.428965",40.656287,-121.428965,0,25.25,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,0,182,0,Q3,0,1,0,California,0,0,0,3,58.9,0,0.0,0.0,58.9,0,1,96071,3038,14.050514,Bhaktapur,Month-to-Month,6,43,3,High,81.8357713317871,-56.5857713317871,1.0
78,24,28.44,0,Unknown,Unknown,58,Miranda,5521,One Year,United States,8996-ZROXE,Stayed,0,1,Male,1,DSL,"40.210895, -123.86",40.210895,-123.86,0,53.5,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,867,1,Q3,0,4,1,California,0,0,0,57,3035.8,0,1621.08,0.0,4656.88,0,1,95553,3822,28.175514,Bhaktapur,One Year,6,43,3,High,118.7032713317871,-65.2032713317871,0.0
68,27,3.96,1,Attitude,Attitude of support person,89,Gilroy,2202,Month-to-Month,United States,8999-BOHSE,Churned,0,0,Female,1,Fiber Optic,"37.03889, -121.528955",37.03889,-121.528955,0,89.7,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,49968,0,Q3,0,2,1,California,1,0,1,11,1047.7,0,43.56,0.0,1091.26,0,1,95020,3332,46.275517,Bhaktapur,Month-to-Month,6,43,3,High,136.05327476501463,-46.35327476501463,1.0
48,0,31.85,0,Unknown,Unknown,26,Dos Rios,4246,Two Year,United States,8999-EXMNO,Stayed,1,0,Female,0,Fiber Optic,"39.756049, -123.358701",39.756049,-123.358701,1,20.15,0,3,1,Offer D,0,0,0,1,Credit Card,1,91,0,Q3,1,3,0,California,0,0,0,19,387.7,0,605.15,2.97,989.88,0,0,95429,2352,11.500515,Bhaktapur,Two Year,6,43,3,High,64.29077247619628,-44.14077247619628,0.0
70,22,0.0,0,Unknown,Unknown,61,Merced,4277,Two Year,United States,9000-PLFUZ,Stayed,0,0,Female,1,DSL,"37.255637, -120.493537",37.255637,-120.493537,1,49.45,0,0,3,Unknown,1,0,1,1,Credit Card,0,59289,0,Q3,1,3,1,California,1,0,1,60,2907.55,40,0.0,0.0,2947.55,0,0,95340,3430,26.150515,Bhaktapur,Two Year,6,43,3,High,107.82577190399171,-58.375771903991705,0.0
53,14,9.46,0,Unknown,Unknown,70,Carson,2583,Month-to-Month,United States,9003-CPATH,Stayed,0,1,Male,1,Fiber Optic,"33.822295, -118.26411",33.822295,-118.26411,0,79.9,1,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,55486,0,Q3,0,4,0,California,0,0,0,42,3313.4,0,397.32,23.47,3687.25,0,1,90745,2597,41.375515,Bhaktapur,Month-to-Month,6,43,3,High,114.00327247619629,-34.10327247619628,0.0
26,48,0.0,0,Unknown,Unknown,52,Ramona,4106,Month-to-Month,United States,9013-AQORL,Stayed,1,1,Female,1,DSL,"33.044541, -116.833922",33.044541,-116.833922,0,45.55,0,2,0,Offer B,1,0,0,0,Credit Card,0,33104,0,Q3,0,3,0,California,1,1,0,48,2108.35,0,0.0,0.0,2108.35,1,1,92065,1274,24.200514,Bhaktapur,Month-to-Month,6,43,3,High,61.78077075958252,-16.230770759582526,0.0
63,20,27.0,0,Unknown,Unknown,36,Newark,4634,Two Year,United States,9018-PCIOK,Stayed,0,1,Female,1,Cable,"37.504133, -122.032347",37.504133,-122.032347,0,64.75,0,0,0,Offer B,1,0,1,0,Mailed Check,1,42491,0,Q3,0,3,0,California,1,1,0,55,3617.1,0,1485.0,0.0,5102.1,0,1,94560,3087,33.800514,Bhaktapur,Two Year,6,43,3,High,112.44077133178712,-47.69077133178712,0.0
58,15,32.13,1,Competitor,Competitor made better offer,81,Oakland,5082,Month-to-Month,United States,9019-QVLZD,Churned,0,0,Female,1,Fiber Optic,"37.803883, -122.208417",37.803883,-122.208417,0,79.55,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,28900,0,Q3,0,2,0,California,0,0,1,1,79.55,10,32.13,0.0,121.68,0,0,94602,2842,41.200516,Bhaktapur,Month-to-Month,6,43,3,High,118.64077362060547,-39.090773620605475,1.0
42,5,43.8,1,Other,Moved,71,Carpinteria,5617,Month-to-Month,United States,9025-AOMKI,Churned,0,0,Female,1,Fiber Optic,"34.441398, -119.513163",34.441398,-119.513163,0,93.55,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,17409,0,Q3,0,2,0,California,1,1,1,6,536.4,0,262.8,0.0,799.2,0,1,93013,2058,48.200516,Bhaktapur,Month-to-Month,6,43,3,High,113.46077362060547,-19.910773620605468,1.0
59,0,49.74,1,Attitude,Attitude of support person,78,Pacific Grove,5403,Month-to-Month,United States,9025-ZRPVR,Churned,0,0,Male,0,Fiber Optic,"36.618337, -121.926417",36.618337,-121.926417,0,18.95,0,0,0,Offer E,0,0,1,0,Credit Card,1,15449,0,Q3,0,3,0,California,0,0,0,9,185.6,0,447.66,0.0,633.26,0,0,93950,2891,10.900515,Bhaktapur,Month-to-Month,6,43,3,High,74.17077190399169,-55.22077190399169,1.0
45,21,0.0,0,Unknown,Unknown,24,Boulevard,2973,Month-to-Month,United States,9026-LHEVG,Stayed,0,0,Female,1,DSL,"32.677097, -116.304991",32.677097,-116.304991,0,40.75,0,0,0,Offer E,1,0,0,0,Bank Withdrawal,0,1509,0,Q3,0,4,0,California,1,1,0,9,359.4,20,0.0,0.0,379.4,0,0,91905,2205,21.800514,Bhaktapur,Month-to-Month,6,43,3,High,76.8007713317871,-36.050771331787104,0.0
42,27,38.53,0,Unknown,Unknown,24,Warner Springs,3972,Two Year,United States,9027-TMATR,Stayed,0,1,Female,1,DSL,"33.323705, -116.626907",33.323705,-116.626907,1,78.8,0,0,1,Unknown,0,1,1,1,Bank Withdrawal,1,1205,1,Q3,1,4,0,California,1,1,1,43,3460.3,0,1656.79,24.9,5092.19,0,1,92086,2058,40.825516,Bhaktapur,Two Year,6,43,3,High,102.39827362060547,-23.598273620605468,0.0
26,0,45.13,0,Unknown,Unknown,54,San Francisco,4868,Month-to-Month,United States,9027-YFHQJ,Stayed,0,0,Male,0,Fiber Optic,"37.720498, -122.443119",37.720498,-122.443119,0,25.05,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,73117,0,Q3,0,5,0,California,0,0,0,7,152.95,0,315.91,0.0,468.86,1,0,94112,1274,13.950515,Bhaktapur,Month-to-Month,6,43,3,High,46.405772190094,-21.355772190093997,0.0
21,71,14.19,0,Unknown,Unknown,57,San Francisco,4773,Two Year,United States,9031-ZVQPT,Stayed,0,1,Male,1,Fiber Optic,"37.794487, -122.42227",37.794487,-122.42227,1,108.2,1,0,10,Unknown,1,0,1,1,Bank Withdrawal,1,56330,1,Q3,1,4,0,California,1,1,1,72,7840.6,0,1021.68,0.0,8862.28,1,1,94109,1029,55.525517,Bhaktapur,Two Year,6,43,3,High,103.86827476501465,4.331725234985356,0.0
62,6,7.54,0,Unknown,Unknown,24,Los Gatos,5446,One Year,United States,9036-CSKBW,Stayed,0,1,Female,1,Fiber Optic,"37.160194, -121.945611",37.160194,-121.945611,0,107.45,1,0,0,Unknown,1,1,0,0,Bank Withdrawal,1,10172,0,Q3,0,3,0,California,1,1,1,51,5680.9,0,384.54,14.76,6050.68,0,1,95033,3038,55.150517,Bhaktapur,One Year,6,43,3,High,143.48577476501464,-36.03577476501464,0.0
27,48,0.0,1,Price,Price too high,80,Santa Clara,3080,Month-to-Month,United States,9039-RBEEE,Churned,0,0,Male,1,Cable,"37.351214, -121.952417",37.351214,-121.952417,0,48.95,0,0,0,Unknown,1,1,1,0,Credit Card,0,36349,1,Q3,0,1,0,California,0,0,1,39,1880.85,0,0.0,0.0,1880.85,1,1,95050,1323,25.900515,Bhaktapur,Month-to-Month,6,43,3,High,65.31077190399171,-16.360771903991704,1.0
49,0,17.92,0,Unknown,Unknown,75,Kyburz,5876,Month-to-Month,United States,9046-DQMTP,Stayed,0,0,Male,0,Fiber Optic,"38.766036, -120.209673",38.766036,-120.209673,0,20.75,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,183,0,Q3,0,3,0,California,0,0,0,35,739.9,0,627.2,0.0,1367.1,0,0,95720,2401,11.800514,Bhaktapur,Month-to-Month,6,43,3,High,65.72077133178712,-44.97077133178712,0.0
66,22,24.95,0,Unknown,Unknown,59,Clovis,4267,Two Year,United States,9050-IKDZA,Joined,0,0,Female,1,Fiber Optic,"36.917652, -119.593757",36.917652,-119.593757,0,81.5,0,0,0,Unknown,0,0,0,0,Credit Card,1,46858,0,Q3,0,4,1,California,0,0,1,2,162.55,0,49.9,0.0,212.45,0,1,93611,3234,42.175514,Bhaktapur,Two Year,6,43,3,High,127.94327133178712,-46.443271331787116,0.0
26,26,28.59,1,Competitor,Competitor made better offer,89,San Diego,2931,Month-to-Month,United States,9050-QLROH,Churned,0,1,Male,1,Fiber Optic,"32.886925, -117.152162",32.886925,-117.152162,0,90.7,1,0,0,Unknown,0,0,1,0,Credit Card,1,74232,0,Q3,0,1,0,California,1,1,0,18,1597.25,0,514.62,0.0,2111.87,1,1,92126,1274,46.775517,Bhaktapur,Month-to-Month,6,43,3,High,95.64327476501465,-4.94327476501465,1.0
23,73,38.04,0,Unknown,Unknown,30,Redondo Beach,5156,One Year,United States,9052-DHNKM,Stayed,0,0,Male,1,DSL,"33.830453, -118.384565",33.830453,-118.384565,0,61.55,1,0,0,Unknown,1,1,0,0,Bank Withdrawal,1,34191,0,Q3,0,3,0,California,0,0,0,26,1581.95,0,989.04,0.0,2570.99,1,1,90277,1127,32.200516,Bhaktapur,One Year,6,43,3,High,70.84077362060546,-9.290773620605464,0.0
35,16,41.85,0,Unknown,Unknown,77,Mecca,3259,Month-to-Month,United States,9053-EJUNL,Stayed,0,0,Male,1,Fiber Optic,"33.543835, -115.993906",33.543835,-115.993906,0,89.2,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,8768,0,Q3,0,5,0,California,0,0,1,41,3645.75,0,1715.85,2.21,5359.39,0,1,92254,1715,46.025517,Bhaktapur,Month-to-Month,6,43,3,High,103.33827476501466,-14.138274765014657,0.0
25,71,33.88,1,Other,Don't know,82,Redway,4495,Two Year,United States,9053-JZFKV,Churned,0,1,Male,1,Fiber Optic,"40.142256, -123.852927",40.142256,-123.852927,0,116.2,1,0,0,Offer A,1,1,0,0,Credit Card,1,1851,1,Q3,0,2,0,California,1,1,1,67,7752.3,0,2269.96,0.0,10022.26,1,1,95560,1225,59.525517,Bhaktapur,Two Year,6,43,3,High,113.78827476501465,2.4117252349853544,1.0
39,17,26.7,0,Unknown,Unknown,57,Douglas City,4754,One Year,United States,9055-MOJJJ,Stayed,1,0,Female,1,Cable,"40.586588, -122.903677",40.586588,-122.903677,1,65.8,0,2,5,Offer B,0,1,0,1,Mailed Check,1,960,1,Q3,1,3,0,California,0,0,1,64,4068.0,20,1708.8,27.79,5769.01,0,0,96024,1911,34.325516,Bhaktapur,One Year,6,43,3,High,89.70827362060547,-23.90827362060547,0.0
48,13,9.95,1,Price,Price too high,72,Twentynine Palms,3260,Month-to-Month,United States,9057-SIHCH,Churned,0,0,Female,1,Fiber Optic,"34.457829, -116.139589",34.457829,-116.139589,0,96.6,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,14104,0,Q3,0,1,0,California,1,1,1,3,291.9,0,29.85,0.0,321.75,0,1,92278,2352,49.725513,Bhaktapur,Month-to-Month,6,43,3,High,121.62827018737792,-25.028270187377927,1.0
69,2,22.56,1,Dissatisfaction,Product dissatisfaction,95,Winton,3357,Month-to-Month,United States,9058-CBREO,Churned,0,0,Female,1,Cable,"37.421299, -120.599587",37.421299,-120.599587,0,50.55,1,0,0,Unknown,0,0,0,0,Credit Card,1,11463,0,Q3,0,1,1,California,0,0,0,1,50.55,0,22.56,0.0,73.11,0,1,95388,3381,26.700514,Bhaktapur,Month-to-Month,6,43,3,High,107.67077075958252,-57.12077075958253,1.0
77,25,38.32,0,Unknown,Unknown,7,Baldwin Park,5348,One Year,United States,9058-HRZSV,Stayed,0,1,Female,1,Fiber Optic,"34.098275, -117.967399",34.098275,-117.967399,1,94.4,0,0,2,Unknown,1,1,0,1,Bank Withdrawal,1,76890,0,Q3,1,4,1,California,1,1,0,65,6126.15,0,2490.8,0.0,8616.95,0,1,91706,3773,48.625515,Bhaktapur,One Year,6,43,3,High,148.3982724761963,-53.99827247619629,0.0
52,24,0.0,0,Unknown,Unknown,62,Culver City,4380,One Year,United States,9060-HJJRW,Stayed,0,1,Female,1,DSL,"34.019323, -118.391902",34.019323,-118.391902,0,56.4,0,0,0,Unknown,1,0,1,0,Credit Card,0,15195,0,Q3,0,4,0,California,1,1,1,51,2928.5,0,0.0,0.0,2928.5,0,1,90232,2548,29.625515,Bhaktapur,One Year,6,43,3,High,95.3982724761963,-38.9982724761963,0.0
22,0,46.27,1,Price,Long distance charges,82,Adelanto,4221,Month-to-Month,United States,9063-ZGTUY,Churned,0,0,Female,0,Fiber Optic,"34.667815, -117.536183",34.667815,-117.536183,1,19.4,0,0,3,Unknown,0,0,1,1,Credit Card,1,18980,0,Q3,1,3,0,California,0,0,0,61,1182.55,0,2822.47,0.0,4005.02,1,0,92301,1078,11.125515,Bhaktapur,Month-to-Month,6,43,3,High,38.24827247619629,-18.848272476196293,1.0
23,0,22.08,0,Unknown,Unknown,25,Marina,5418,One Year,United States,9066-QRSDU,Stayed,0,0,Female,0,Fiber Optic,"36.689582, -121.758398",36.689582,-121.758398,1,26.3,1,0,7,Offer A,0,0,1,1,Bank Withdrawal,1,21759,0,Q3,1,4,0,California,0,0,0,69,1763.55,0,1523.52,0.0,3287.07,1,0,93933,1127,14.575515,Bhaktapur,One Year,6,43,3,High,44.40327219009399,-18.103272190093993,0.0
35,0,31.33,0,Unknown,Unknown,21,Salinas,4467,One Year,United States,9067-YGSCA,Stayed,0,0,Female,0,Fiber Optic,"36.64152, -121.622188",36.64152,-121.622188,0,26.05,1,0,0,Unknown,0,0,0,0,Credit Card,1,35739,0,Q3,0,5,0,California,0,0,0,70,1856.4,0,2193.1,0.0,4049.5,0,0,93901,1715,14.450515,Bhaktapur,One Year,6,43,3,High,55.975772190094,-29.925772190093998,0.0
42,0,3.01,0,Unknown,Unknown,29,Petrolia,3556,Two Year,United States,9068-FHQHD,Stayed,1,0,Female,0,Fiber Optic,"40.274302, -124.210902",40.274302,-124.210902,1,20.15,0,3,1,Unknown,0,0,0,1,Bank Withdrawal,1,300,0,Q3,1,5,0,California,0,0,0,40,777.35,0,120.4,0.0,897.75,0,0,95558,2058,11.500515,Bhaktapur,Two Year,6,43,3,High,58.41077247619629,-38.260772476196294,0.0
25,69,3.67,0,Unknown,Unknown,42,San Diego,5379,Month-to-Month,United States,9069-LGEUL,Stayed,0,0,Male,1,DSL,"32.825086, -117.199424",32.825086,-117.199424,1,59.95,0,0,5,Unknown,0,1,1,1,Bank Withdrawal,1,51213,0,Q3,1,4,0,California,1,1,0,23,1406.0,140,84.41,26.55,1603.86,1,0,92117,1225,31.400515,Bhaktapur,Month-to-Month,6,43,3,High,71.6007719039917,-11.650771903991696,0.0
51,23,43.2,0,Unknown,Unknown,62,Long Beach,5769,Two Year,United States,9073-ZZIAY,Stayed,0,1,Male,1,DSL,"33.802664, -118.179971",33.802664,-118.179971,1,86.1,0,0,2,Unknown,1,1,0,1,Bank Withdrawal,1,49647,1,Q3,1,4,0,California,1,1,1,62,5215.25,0,2678.4,0.0,7893.65,0,1,90806,2499,44.475513,Bhaktapur,Two Year,6,43,3,High,116.69327018737793,-30.59327018737794,0.0
44,23,0.0,0,Unknown,Unknown,27,Westport,6018,Month-to-Month,United States,9074-KGVOX,Stayed,1,0,Male,1,DSL,"39.724433, -123.767578",39.724433,-123.767578,1,39.45,0,3,10,Unknown,0,1,1,1,Credit Card,0,309,0,Q3,1,3,0,California,0,0,1,50,2021.35,0,0.0,0.0,2021.35,0,1,95488,2156,21.150515,Bhaktapur,Month-to-Month,6,43,3,High,74.8457719039917,-35.3957719039917,0.0
66,8,20.19,0,Unknown,Unknown,28,Nipton,6270,Two Year,United States,9076-AXYIK,Stayed,0,1,Male,1,Fiber Optic,"35.478736, -115.516984",35.478736,-115.516984,1,102.1,1,0,2,Unknown,0,0,0,1,Bank Withdrawal,1,162,1,Q3,1,4,1,California,1,1,1,64,6538.45,0,1292.16,0.0,7830.61,0,1,92364,3234,52.475513,Bhaktapur,Two Year,6,43,3,High,143.39327018737794,-41.29327018737794,0.0
50,25,47.73,0,Unknown,Unknown,27,Pioneertown,2508,Month-to-Month,United States,9079-LWTFD,Stayed,0,0,Male,1,Fiber Optic,"34.201108, -116.593456",34.201108,-116.593456,0,100.75,1,0,0,Unknown,1,1,0,0,Credit Card,1,354,1,Q3,0,3,0,California,0,0,1,47,4669.2,0,2243.31,0.0,6912.51,0,1,92268,2450,51.800514,Bhaktapur,Month-to-Month,6,43,3,High,126.70077133178711,-25.95077133178711,0.0
